movieId,score,reason
32,0.98,"Terry Zwigoff’s intimate profile of cartoonist Robert Crumb offers a raw, humanizing art documentary"
48,0.96,Captivating basketball doc following two teens chasing their NBA dreams over several years
119,0.94,Profiles artist Maya Lin and her struggles creating the Vietnam Veterans Memorial in an insightful art doc
320,0.92,Powerful documentary chronicling the West Memphis Three trial and its impact on small-town America
813,0.9,Explores Hollywood’s hidden gay history through interviews and film clips in a groundbreaking doc
645,0.88,"Vibrant exploration of 1980s New York ball culture and LGBTQ+ communities, rich and heartfelt"
75,0.86,Examines the assassination of Malcolm X with rare archival footage and firsthand interviews
701,0.84,Insights into Leni Riefenstahl’s controversial film career and Nazi propaganda in a stark doc
634,0.82,"Stunning macro documentary capturing the secret lives of insects in a poetic, visual odyssey"
32,0.8,"Terry Zwigoff’s intimate profile of cartoonist Robert Crumb offers a raw, humanizing art documentary"
