movieId,score,reason
156,0.98,Meticulous team recruited for diamond heist in classic Tarantino style
92,0.95,"Crime duo plots Broadway heist with patient, intricate planning"
129,0.93,Ex-con and lover assemble crew for high-stakes safecracker caper
346,0.9,Grizzled thief builds his own outlaw ensemble for final score
56,0.88,Interlocking crime narratives converge on one audacious robbery
273,0.85,Strategic bank job becomes tense chess game of criminals vs authorities
327,0.83,Corrupt cops drafted into a daring armored-car take-down operation
12,0.8,Ensemble criminals team up in police–FBI standoff caper
239,0.78,Ethical hackers assembled pour over every security flaw before strike
1303,0.75,Ex-cons recruit old partners to pull off last payback heist
