movieId,score,reason
185,0.95,Pioneering Hitchcock thriller defining horror and suspense
131,0.94,Iconic romantic comedy set in early 60s New York
197,0.93,Seminal coming-of-age story capturing 1960s upheaval
443,0.92,Alfred Hitchcock’s chilling avian attack classic
74,0.91,Cult 1960s exploitation flick blending camp and danger
143,0.9,Beloved Rodgers & Hammerstein musical in picturesque Austria
30,0.89,Luis Buñuel’s surreal drama on desire in 1960s France
135,0.88,Kubrick’s epic sci-fi exploring humanity and evolution
177,0.87,Quintessential spaghetti western with iconic standoffs
481,0.86,Billy Wilder’s sharp early-60s comedy about apartment life
