movieId,score,reason
200,1.0,Psychological terror set in an isolated hotel that leaves you unsettled.
691,0.95,Disturbing mind-bending noir where reality constantly shifts.
333,0.9,Unnerving thriller that blurs reality and trust in a chilling mind game.
800,0.85,Surreal horror that questions reality long after the credits roll.
324,0.8,Lynchian mystery of identity and dread that never stops lurking.
7,0.75,Time-twisting puzzle that breeds paranoia and existential dread.
39,0.7,Tech-noir paranoia with voyeuristic dread in near-future L.A.
218,0.65,Menacing cat-and-mouse thriller with simmering psychological threat.
98,0.6,Hannibal’s unnerving presence stalking your thoughts afterward.
89,0.55,Dystopian noir that drifts into unsettling questions of humanity.
