movieId,score,reason
15,0.99,A music teacher’s epic quest to compose the perfect opus unfolds over decades of trials.
354,0.97,An indie band’s roller-coaster sprint to craft a hit single pulses with creative breakthroughs.
209,0.95,Mock-umentary explores a rock band’s absurd antics as they struggle to record their next album.
1135,0.93,A charismatic frontman’s rise and inner battles expose the price of musical genius.
1426,0.91,A fictional singer-songwriter fights industry setbacks and her own doubts on the road to stardom.
4,0.89,"A loan shark reinvents himself as a Hollywood producer, chasing that perfect script with theatrical flair."
42,0.87,"A convenience-store clerk dreams of rock ’n’ roll, balancing mundane life with creative urges."
32,0.85,"A quirky comic artist finds inspiration in blues, sketching his way to artistic breakthroughs."
173,0.83,"A pirate’s ballad becomes a quest for the perfect tune, mixing danger with melodic invention."
270,0.81,"Genetic potential charts a hidden musical genius, probing the ethics of engineered talent."
