movieId,score,reason
153,1.0,A Fish Called Wanda is a witty caper filled with mischievous glee
173,0.95,"The Princess Bride is a playful, clever romp brimming with charm"
209,0.9,"This Is Spinal Tap skewers rock with joyous, irreverent humor"
249,0.85,"Austin Powers gleefully spoofs spies with cheeky, playful energy"
4,0.8,Get Shorty’s crime-comedy charms with sly humor and clever twists
12,0.75,The Usual Suspects smartly toys with you right up to the end
248,0.7,Grosse Pointe Blank mixes witty banter with a fun hit-man twist
52,0.65,Madness of King George amusingly reveals human folly
209,0.6,(Duplicate omitted)
70,0.55,"Four Weddings and a Funeral is a charming, playful romantic comedy"
