movieId,score,reason
12,0.95,The Usual Suspects’ intricate heist setup unravels into chaos in the most satisfying way.
100,0.93,Fargo’s perfect-gone-wrong kidnapping plot mixes dark comedy with mounting tension.
153,0.91,A Fish Called Wanda juggles a jewel heist with back-stabbing mishaps in riotous fashion.
156,0.9,Reservoir Dogs turns a simple robbery into a brilliantly chaotic meltdown of egos.
129,0.88,Bound’s con-perfect plans spin wildly out of control as alliances shift and betrayals bloom.
4,0.87,"Get Shorty’s Miami-to-Hollywood caper goes awry with hilarious, stress-charged misfires."
27,0.85,"Bad Boys throws two detectives into a riotous, combustible pursuit full of comic chaos."
346,0.83,Jackie Brown’s smuggling plan splinters into comedic mayhem under Höhne’s cunning manipulation.
456,0.82,Beverly Hills Ninja’s slapstick heist spoof keeps missteps hilariously on edge.
1067,0.8,"Bottle Rocket’s bungled thefts spark a chaotic, laugh-out-loud spiral of vintage caper comedy."
