movieId,score,reason
12,1.0,A crack team is assembled for a seemingly impossible heist with a jaw-dropping twist ending
156,0.95,Expert crooks assemble to pull off a high-stakes jewelry heist gone spectacularly wrong
239,0.9,A diverse crew of security experts plans a daring electronic heist using high-tech gadgets
153,0.85,A ragtag band of con artists plot a diamond heist filled with clever double-crosses
273,0.8,Seasoned bank robbers execute complex heists with tense precision and perfect timing
405,0.75,An elite spy team orchestrates an intricate infiltration with meticulous planning
435,0.7,Legendary outlaws recruit a small crew for bold train and bank robberies in the Old West
520,0.65,POWs collaborate on a brilliantly conceived mass breakout in a tightly coordinated plan
490,0.6,A retired cat burglar assembles a scheme to outwit jewel thieves along the Riviera coast
291,0.5,"A master thief infiltrates a billionaire’s mansion in a high-risk, high-reward burglary caper"
