movieId,score,reason
177,0.98,"Three-way Civil War bounty hunt across dusty canyons, unflinchingly ruthless."
646,0.96,"Sprawling quest through frontier, marked by brutal survival against harsh elements."
435,0.94,"Sympathetic outlaws on the run, landscapes as treacherous as the gunfights."
97,0.92,Lone cavalryman finds unlikely bonds with Lakota tribe in wide-open prairie.
203,0.9,"Weather-worn gunslinger returns for one last job, every step a fight for life."
470,0.88,Val Kilmer’s Doc Holliday stalks Tombstone’s streets in a gritty duel to survive.
562,0.86,Refined duels and moral grime collide aboard the Lady Christine at high noon.
33,0.84,"Revenge biker ballad in Mexico’s deserts, guns blazing under an unforgiving sun."
232,0.82,Billy the Kid and Company vs. Regulators—youthful fury meets western brutality.
1188,0.8,Evolving young brats rescue grandfather on quest through Colorado mountains.
