movieId,score,reason
170,0.97,"A touching tale of memory and youth, blending melancholy with cinematic beauty."
86,0.94,"Quiet, elegant reflections on regret and duty, every glance speaks volumes."
221,0.91,"Raw, poetic tragedy that endures in its emotional intensity."
512,0.88,"Angelic observation of human longing in rainy, hushed Berlin streets."
896,0.85,Languid portrayal of grief’s weight and small-town yearning.
664,0.82,Minimalist road odyssey bathed in dusty sunsets and unspoken sorrow.
51,0.79,Epic family saga spiced with loss and the vastness of the frontier.
60,0.76,Intimate exploration of grief with glacial pacing and muted poetry.
1429,0.73,"Rain-drenched nights of urban longing, where silences bloom."
286,0.7,"A desert romance of memory and aching beauty, narrated in hushed tones."
