movieId,score,reason
655,1.0,Stand by Me captures teen friendship and high-stakes adventure with earnest heart
710,0.95,Better Off Dead delivers adolescent angst and comic hope in a classic ’80s teen romp
204,0.93,"Back to the Future zips ’80s teen energy into a heartfelt, high-stakes time-travel journey"
155,0.9,Dirty Dancing spins youthful yearning and triumphant dance in indelible ’80s style
537,0.88,My Own Private Idaho blends teen longing with heartfelt drama and a touch of ’80s grit
772,0.85,Kids seethes with raw adolescent angst and the world-ending stakes of teenage survival
433,0.83,Heathers thrusts teen hierarchy into dark satire with edgy wit and high-school stakes
196,0.8,Dead Poets Society inspires teen soul searching and triumphant solidarity at prep school
468,0.78,Rudy channels ’80s teen dreams and underdog triumph in a small-town sports drama
273,0.75,Heat may not be teen-centric but its brotherly bond and high-stakes tension echo youthful intensity
