movieId,score,reason
135,0.95,"Epic, surreal odyssey that dissolves time and reality with stunning visuals"
175,0.92,"Kafkaesque dystopia where logic fractures in a richly grotesque, dreamlike world"
89,0.9,Blade Runner’s neon-noir future blurs memories and machines in haunting visuals
479,0.88,Vertigo’s dizzying dream–reality shifts wrapped in Hitchcockian beauty
324,0.86,"Lost Highway’s nonlinear, nightmarish mood leaves you unmoored and mesmerized"
214,0.84,Pink Floyd – The Wall’s abstract imagery and haunting surrealism unsettle profoundly
200,0.82,"The Shining’s eerie, shifting hotel corridors erode sanity in a beautiful nightmare"
179,0.8,A Clockwork Orange’s stylized brutality and warped visuals feel chillingly unreal
432,0.78,"Fantasia’s hallucinatory animation turns music into strange, awe-tinged visions"
171,0.75,"Delicatessen’s dark, surreal comedy mixes whimsy and unease in a bizarre setting"
