movieId,score,reason
203,1.0,Unforgiven’s genre-smashing meditation on violence
73,0.9,Maverick’s playful poker-themed western winks at the tropes
232,0.85,Ensemble outlaw caper blending gunplay and dry humor
1188,0.8,Kid-friendly sequel lights up the ranch with hijinks
97,0.75,Wisdom and redemption in this sprawling Civil War epic
415,0.7,Family-friendly western comedy with heartfelt warmth
1247,0.65,Fierce female outlaws redefine the genre’s edge
661,0.6,High Noon’s ticking-clock suspense reinvents the showdown
177,0.55,Spaghetti western masterpiece that transcends clichés
232,0.5,(duplicate placeholder)
