movieId,score,reason
180,0.95,Hallucinatory Vietnam odyssey exposing the horrors and ambiguity of war
157,0.9,"Raw, unflinching Vietnam drama where no one is the hero"
188,0.85,"Cold, clinical look at boot camp and battlefield madness in Vietnam"
641,0.8,Heart-wrenching WWI tale of injustice and the lunacy of orders
199,0.75,Haunting POW drama that strips war of its glory
511,0.7,Sweeping WWI epic revealing the costs of imperial ambition
211,0.65,Darkly comic Korean War satire on the futility of conflict
171,0.6,Victorian genius unravels under weight of ambition in tragic tones
431,0.55,Bleak sci-fi Western with anti-war undercurrents
427,0.5,Separation of politics and humanity in a mid-century farce
