movieId,score,reason
1,1.0,"Toy Story’s playful toy hijinks bring pure, joyful laughter without a cruel bone in sight."
168,0.94,"Monty Python’s absurd quests deliver nonstop, silly chaos that gleefully spoof everything."
202,0.9,"Groundhog Day’s time-loop antics build hilarious, heartwarming absurdity on repeat."
67,0.87,"Ace Ventura’s off-the-wall detective antics revel in high-energy, animal-loving goofiness."
21,0.82,"Muppet Treasure Island’s raucous pirate romp sparkles with gleeful, family-friendly silliness."
820,0.78,"Space Jam’s cartoon mayhem and slam-dunk madness are infectious, over-the-top fun."
72,0.75,"The Mask’s zany transformations unleash wild, mischievous energy with a huge grin factor."
41,0.72,"Billy Madison’s childlike antics and nonsensical gags make pure, gleeful lunacy."
393,0.69,"Mrs. Doubtfire’s loving, cross-dressing chaos is warm-hearted comedy gold."
367,0.65,Clueless’s bubbly teen wit and fast-paced banter are delightfully light-hearted.
