movieId,score,reason
483,1.0,Timeless romance set in wartime Morocco with witty banter and cozy atmosphere
604,0.95,Charming road-trip romance full of playful chemistry and lighthearted wit
487,0.9,"Enchanting tale of a princess on the run in Rome, brimming with warmth and humor"
945,0.85,Stylish romantic thriller blending humor and charm in 1960s Paris
605,0.8,Heartwarming family musical celebrating love and tradition in turn-of-the-century America
482,0.75,Classic screwball comedy featuring spirited performances and romantic escapades
494,0.7,Rapid-fire romantic comedy distinguished by sharp dialogue and witty repartee
607,0.65,Atmospheric gothic romance laced with intrigue and elegant period detail
492,0.6,"Sweeping family epic narrated by One Stab, rich in emotion and cinematic grandeur"
505,0.55,Taut romantic thriller with Hitchcockian suspense and clever dialogue
