movieId,score,reason
184,0.94,Chainsaw mayhem meets campy one-liners in 90s creature heaven.
201,0.92,Splatter spectacle balanced by comedic wit and over-the-top gore.
234,0.91,Small-town terror with a giant shark and a healthy dose of cheesiness.
404,0.89,Innocent CGI beastie chases leads to slapstick scares and laughs.
590,0.88,Mutant menace at sea with tongue-in-cheek thrills.
43,0.86,Semi-sentient creature in big city causes chaos with a wink.
260,0.84,Sci-fi beast unleashed amid mayhem and gleeful absurdity.
669,0.82,Laboratory monster is as goofy as it is spine-tingling.
553,0.8,Undersea horror with big CG beast and pulpy thrills.
353,0.78,Sea-based terror spliced with 90s action-horror flair.
