movieId,score,reason
367,1.0,"Clueless epitomizes late-90s high school romance with cliques, makeover scenes, and a big prom payoff."
36,0.9,Mad Love captures senior-year crushes and a transformative high school romance vibe.
66,0.85,While You Were Sleeping blends comedy and romance around a bus station holiday twist.
255,0.8,My Best Friend's Wedding offers classic rom-com comfort in a wedding-and-high-school nostalgia mix.
274,0.78,Sabrina is a charming 90s rom-com about a chauffeur’s daughter finding love among Manhattan elites.
275,0.75,Sense and Sensibility delivers witty period romance and family drama that feels like a comfort watch.
237,0.7,Jerry Maguire mixes sports drama with heartfelt romance that resonates like a classic comfort film.
249,0.65,Austin Powers blends romance and comedy with a playful nod to 60s teen tropes and makeovers.
254,0.6,Batman & Robin offers campy romance amid a comedic action-packed storyline.
46,0.55,French Twist is a lighthearted French comedy-romance with quirky characters and heartfelt moments.
