movieId,score,reason
1,0.92,"Warm, heartfelt tale of friendship and belonging that restores your faith in simple kindness."
8,0.9,"Endearing story of a pig finding friendship and acceptance, full of genuine warmth."
15,0.88,A devoted teacher’s journey shows how compassion and music bring people together.
69,0.86,A gentle soul’s life of simple kindness reminds us how small acts can change the world.
64,0.84,"Friendship and hope bloom in the darkest places, uplifting and affirming human decency."
66,0.82,"A sweet, unassuming romance that celebrates family bonds and everyday generosity."
88,0.8,Tender story of serendipity and heartfelt connection that feels like a warm hug.
143,0.78,Uplifting musical tale of love and resilience that brims with unguarded joy.
215,0.76,Magical journey about dreams and reconciliation that restores belief in the impossible.
496,0.74,"Moving reminder that every life touches others, wrapped in genuine human warmth."
