movieId,score,reason
258,0.99,First-contact drama probing real alien communication in Contact
273,0.9,Realistic space mission and human-machine dialogue in Gattaca
230,0.85,Peaceful alien message and time travel contemplation in Star Trek IV: The Voyage Home
84,0.82,CIA agent investigates genuine UFO landing in The Puppet Masters
929,0.8,Child’s longing friendship across species in Starman
135,0.78,Awe-filled monolith first contact questions in 2001: A Space Odyssey
645,0.75,Documentary of encounters and communication in Paris Is Burning
621,0.72,"Civil War isolation meets moral code in Davy Crockett, King of the Wild Frontier"
443,0.7,Bright pastoral dread in The Birds’ subtle human-nature tension
571,0.68,Tech thriller on memory and identity in Kalifornia
