movieId,score,reason
780,1.0,Slack-jawed comedy mayhem that refuses to let you think—just laugh till you drop.
67,0.95,"Animal-powered gags and zany one-liners—zero brainpower needed, all belly laughs."
41,0.9,"Dopey heir’s wild antics deliver nonstop silliness in bite-sized, couch-friendly doses."
763,0.85,"Hockey hijinks and unexpected pratfalls—no deep thoughts, just goofy fun."
249,0.8,"Groovy spy spoofs, outrageous puns, and absurd ’60s camp that’s pure, silly delight."
411,0.75,Over-the-top transformation comedy that’s all broad smiles and zero complexity.
367,0.7,Teen fashion flick with quick wit and carefree humor—ideal pre-sleep giggles.
72,0.65,"Mask-powered chaos, slapstick chases, and bright neon gags for easy-going laughter."
338,0.6,"Silent stooge comedy version in color—urban mayhem, wordless gag after gag."
80,0.55,"A parody of action flicks in 3D—cheesy thrills, goofy punchlines, simple happy vibes."
