movieId,score,reason
178,0.99,Twelve jurors wrestle with reasonable doubt as a young man’s fate hangs in the balance
9,0.97,A nun confronts the condemned and the moral collapse of capital punishment
641,0.95,Officers ordered to execute their own men wrestle with the cost of blind obedience
31,0.93,Submarine officers clash over an order that could trigger nuclear Armageddon
11,0.91,A detective’s encounter with pure evil tests his vow to serve justice without judgment
144,0.89,A lone marshal must decide whether to face down outlaws or flee to save his life
318,0.87,"An industrialist turns rescuer, risking it all to save his Jewish workers from the Nazis"
483,0.85,A bar owner must choose between love and a greater cause under the shadow of World War II
199,0.83,POW officers debate duty and honor while forced to build a railway for their enemy
79,0.81,A wrongfully convicted doctor defies the law to unmask his wife’s true killer
