movieId,score,reason
191,1.0,Salieri’s jealousy of Mozart’s genius drives a destructive rivalry for musical supremacy.
192,0.95,Boxer Jake LaMotta’s obsession with defeating his rival Sugar Ray fuels self-destructive rage.
160,0.9,"Cutthroat salesmen vie for impossible leads, their rivalry eroding trust and sanity."
161,0.85,Maverick and Iceman’s dog-fight rivalry in Top Gun pushes both pilots toward dangerous extremes.
273,0.8,A cop and a master thief obsessively chase each other in a high-stakes cat-and-mouse game.
87,0.75,Young chess prodigies’ fierce battles for the top ranking bring out perfectionist extremes.
1188,0.7,Billy the Kid and Pat Garrett’s deadly chase becomes a battle of wills ending in ruin.
134,0.65,Kane’s power struggle with Hearst turns journalistic rivalry into a lonely quest for dominance.
182,0.6,Mobsters Tommy and Henry’s quest for kingpin status spirals into betrayal and destruction.
331,0.55,A tycoon and photographer clash in an ego-driven duel where obsession trumps reason.
