movieId,score,reason
240,0.94,"Animated duo mismatched, hilarious banter leads to friendship."
938,0.92,Two hitmen clash until they bond on a road trip.
248,0.9,"Assassin forced into partnership with rival, witty clash ensues."
259,0.88,"Jungle lord teams with city gal, culture shock and funny fights."
791,0.86,"Slacker swapped into rural Texas, odd couple dynamic sparkles."
93,0.84,"Teen buddies coerce babysitter buddy, grudging respect grows."
239,0.82,"Hackers forced to team up with rival, sharp tech banter."
382,0.8,Drag queen mismatches collide on desert road trip.
223,0.78,"Gentle giant and ex-con work a case, warm comedic chemistry."
853,0.75,"Oddball roommates become business partners, laughable strife."
