movieId,score,reason
36,0.96,A teen romance spirals into obsessive control and heartbreak with no hero to save them.
53,0.94,A murderous couple’s violent bond leaves only ruin for those foolish enough to love them.
914,0.92,A steamy scheme turns monstrous when lies and lust collide in a deadly love triangle.
246,0.9,"A comic-book artist’s affair reveals unfiltered pain in a raw, consuming obsession."
371,0.88,"A brief fling ignites a profound longing, yet love’s aftermath brings only quiet despair."
276,0.86,An alcoholic screenwriter’s doomed romance plays out in shattered dreams and final toasts.
51,0.84,A wartime romance fractures under the weight of vengeance and impossible loyalty.
56,0.82,Intersecting lives and courtship blur into betrayal in a twisted tapestry of desire.
914,0.8,A teenager’s toxic liaisons flood entire families with sorrow and bitter regrets.
36,0.78,Fleeting passion turns suffocating when each kiss feels like a nail in the heart.
