movieId,score,reason
347,0.95,Fake war campaign satirizes political spin and media manipulation with razor-sharp wit.
915,0.9,Campaign insider drama skewers political ambition and backroom dealmaking.
425,0.88,Mockumentary on an extremist candidate lampoons political theatrics and media hype.
692,0.85,Charmingly absurd White House romance with quick-witted political banter.
236,0.8,"Drunken addict becomes pawn in pro- and anti-choice PR war, exposing activist absurdity."
291,0.75,Thrilling White House heist that also skewers public relations and political cover-ups.
508,0.7,Courtroom battle over free speech lampoons media circus and political grandstanding.
4,0.6,"Hollywood satire reveals absurd backroom spin in movie business, fast and biting."
792,0.55,Broadway-meets-mob comedy skewers theatrical backstabbing and publicity stunts.
328,0.5,Conspiracy thriller turned dark comedy lampoons paranoia and media sensationalism.
