movieId,score,reason
79,0.95,"The Fugitive’s relentless manhunt feels like a single, heart-racing chase"
33,0.92,"Desperado’s extended, stylish gunplay hits with unflinching intensity"
273,0.9,"Heat’s heist aftermath and downtown shootout are raw, grounded combat"
96,0.88,"Terminator 2’s T-1000 pursuit is a cold, visceral pursuit with no CGI excess"
568,0.86,Speed’s single bus chase never lets up on tension or impact
802,0.84,Hard Target’s brutal hand-to-hand combat in the bayou is uncomfortably real
27,0.82,"Bad Boys’ highway brawl is a gritty, explosive free-for-all"
405,0.8,Mission: Impossible’s train hijacking plays out as nonstop practical suspense
298,0.78,"Face/Off’s final duel is bone-crunching, grounded and relentless"
144,0.75,Die Hard’s elevator and rooftop fights feel every bone-shattering moment
