movieId,score,reason
85,0.95,Holiday gathering of affluent couple erupts in relentless passive-aggressive politeness
110,0.92,War-time family reunion aboard a riverboat brims with forced cordiality and hidden rifts
535,0.9,Family road trip turns into a fest of backhanded compliments and simmering resentments
401,0.88,’70s sitcom family reunion exposes all the cracks behind idyllic suburban smiles
13,0.85,Art curator hosts festive soiree where niceness is mandatory but sincerity is scarce
32,0.82,Documentary crew captures the cringe-worthy niceties at a tight-knit family’s dinner table
70,0.8,Wedding celebration in Somerset is an exercise in polite pretense and awkward revelations
60,0.78,Grieving widow’s funeral gathers relatives whose sympathy hides deep-seated grievances
1140,0.75,Suburban Christmas gathering where greeting cards tell only half the story of family ties
1252,0.73,Exiled writer returns to aunt’s home for a holiday fraught with well-meaning cruelty
