movieId,score,reason
289,1.0,Lavish biopic showcasing Eva Perón’s political ascent in Argentina
1010,0.9,Stylish biopic exploring Jean-Michel Basquiat’s rise in the New York art world
531,0.85,Powerful musical biopic of pianist David Helfgott’s triumph over adversity
1278,0.8,Heartwarming musical biopic of Tejano star Selena Quintanilla’s journey
744,0.75,Sweeping Irish political drama chronicling Michael Collins’s life
190,0.7,Elegant portrayal of the Dalai Lama’s exile and political struggle
258,0.65,Intelligent sci-fi drama probing the search for extraterrestrial life
291,0.6,High-stakes political thriller unraveling White House conspiracy
236,0.55,Satirical courtroom drama about the abortion debate’s legal battles
1459,0.5,Opulent opera drama blending art and passion in turn-of-the-century Japan
