movieId,score,reason
97,0.9,"Returned veteran finds home changed, must face messy aftermath of war"
40,0.85,Friends return from adventure to find town wrecked and relationships broken
8,0.8,"After shipping home the animals, the team copes with stress of explaining chaos"
119,0.75,"Documentary ends with raw, realistic fallout, no triumphant finale"
142,0.7,Orphans return from wartime adventure to face mundane domestic chaos
498,0.65,Family reunites after youth escapades—must navigate damaged relationships
748,0.6,Assassin’s reunion with daughter reveals lasting trauma of past missions
131,0.55,"After confronting fate, protagonist faces difficult reconciliation with wife"
197,0.5,Returning hero meets hollow applause and fractured community bonds
129,0.45,"Botched quest’s closure gives way to painful, unresolved emotional aftermath"
