movieId,score,reason
57,0.95,A deep conspiracy hides in a religious hospital; a cop uncovers it at great risk.
274,0.92,Corporate espionage meets deadly secrets as a lawyer fights a hidden cabal.
32,0.89,A cartoonist’s investigation unveils an underground conspiracy he can’t escape.
84,0.86,CIA agents chase alien threats and find betrayal from their own deep state.
328,0.83,A conspiracy theorist becomes a target when his fears prove chillingly real.
427,0.8,A boy’s quiz‐show scandal uncovers a network of televised corruption.
187,0.77,A gangster-turned-senator battles an unseen nemesis within his own underworld.
107,0.74,An ex-con and a cop partner reveal a larger criminal conspiracy in Chicago.
566,0.71,A White House smear sparks a hunt for the hidden hands pulling the strings.
292,0.68,A banker finds himself ensnared in a financial conspiracy that goes to the top.
