movieId,score,reason
80,0.95,Hot Shots! Part Deux uses clever parody to teach empathy through hilarious teamwork.
190,0.9,Henry V’s richly drawn story shows bravery and loyalty with humor for all ages.
121,0.85,Alien’s character-driven tale of heroism is heartwarming with genuine moral growth.
92,0.82,True Romance blends humor and heart to show bravery in unlikely heroes.
21,0.78,Muppet Treasure Island teaches courage and friendship through timeless wit.
112,0.75,Beavis & Butt-Head Do America offers clever adventure with a surprisingly warm heart.
171,0.72,Delicatessen’s animated-style humor carries unexpected empathy amid chaos.
121,0.7,Alien shows human resilience and compassion even under monstrous threats.
21,0.68,Muppet Treasure Island balances bright fun with a heartfelt coming-of-age tale.
80,0.65,Hot Shots! Part Deux entertains kids while slipping in messages about friendship.
