movieId,score,reason
1,0.98,Playful odyssey of sentient toys rediscovering the magic of childhood imagination.
99,0.96,Timeless fairy tale that transports you to a world of pure childhood wonder.
95,0.95,Genie-powered adventure full of vibrant colors and boundless whimsy.
432,0.94,Orchestral animation that transforms dreams and music into living wonder.
151,0.93,Quirky confectionery fantasy brimming with childlike awe and joy.
173,0.92,Playful sword-and-sorcery quest filled with romance and enchanting humor.
91,0.91,Dark fantasy musical that captures the thrill and mystery of discovery.
423,0.9,Heartwarming interstellar friendship evokes pure childhood wonder.
142,0.89,Magical wartime yarn where ordinary objects come to life in delightful ways.
141,0.88,Classic undersea adventure that inspires awe at the mysteries of discovery.
