movieId,score,reason
313,0.95,Epic shipboard romance ending in heartrending goodbye that floods eyes.
318,0.93,Historical horror of humanity’s darkest hour evoking tears and outrage.
286,0.9,"War-torn nurse’s gentle care amid despair leaves aching, beautiful sorrow."
402,0.88,"Ghostly love persisting beyond death, haunting with bittersweet longing."
357,0.86,Courtroom tensions sparking deep reflection on justice and redemption.
9,0.84,Death-row grace and the weight of final moments stirring profound grief.
64,0.82,Prison friendship forging fragile hope in bleak walls of isolation.
679,0.8,"Mythic swordsman’s fate intertwined with love in sweeping, timeless tragedy."
304,0.78,Father-daughter bond soaring and breaking amid windborne geese.
437,0.76,Crimson tides of terror in a family’s idyllic summer turning to despair.
