movieId,score,reason
127,0.98,"Don Corleone's underworld code pits familial loyalty against traditional morality, leaving you torn over his ruthless pragmatism."
187,0.96,"Michael Corleone rationalizes his empire as protecting family, blurring lines between honor and cold-blooded crime."
180,0.94,Colonel Kurtz's descent beyond the rules of war offers a haunting critique of moral limits in conflict.
203,0.92,William Munny's final act of vengeance challenges the notion of right and wrong in a lawless frontier.
12,0.9,Keyser Soze's survivalist logic lays bare the lengths people will go to for power and fear.
11,0.88,John Doe's systematic crusade forces you to question society's sins and the righteousness of justice.
89,0.86,"Roy Batty's pleading for life and memories humanizes the replicant 'villain,' complicating the hero's mission."
23,0.84,Travis Bickle's obsessive vigilante mission questions who truly deserves salvation in a decaying city.
98,0.82,Hannibal Lecter's chilling reasoning on human nature provokes sympathy for a calculating mind.
273,0.8,Neil McCauley’s professional creed reveals cold logic pitted against the detective’s moral code.
