movieId,score,reason
8,0.98,A piglet’s quiet quest to prove himself on the farm unfolds through his curious eyes.
140,0.96,"Three household pets trek miles to reunite with their owners, pure loyalty guiding every step."
304,0.94,"A girl’s stranded geese learn to trust and survive, seen through their determined point of view."
303,0.92,"The animal heroes return to save each other once more, their bond stronger than any threat."
78,0.9,"An orca’s fight for freedom illuminates a child’s world, forging a bond beyond words."
112,0.88,"A dolphin’s savvy rescue tactics shine in this heartfelt, non-cartoon adventure."
501,0.86,A calf elephant’s playful innocence reveals a family’s heart as they strive to survive.
946,0.84,A young fox and hound forge a poignant bond in a wild world seen through animal eyes.
264,0.82,"Insects wage instinctive struggle for survival, portrayed without cynicism, purely beautiful."
669,0.8,"A man’s lost arm finds new life, subtly reflecting on identity and belonging through an animal’s plight."
