movieId,score,reason
318,1.0,Schindler’s defiant stand against genocide fuels righteous hope
527,0.9,Gandhi’s nonviolent struggle ignites a powerful moral crusade
22,0.85,Braveheart’s stirring rebellion for freedom and honor
9,0.8,Dead Man Walking’s raw plea against capital punishment
178,0.75,12 Angry Men’s fiery debate sharpens the fight for justice
75,0.7,Brother Minister’s exposé of Malcolm X’s civil-rights legacy
427,0.65,To Kill a Mockingbird’s small-town battle for racial equality
320,0.6,Paradise Lost’s searing documentary on judicial injustice
124,0.55,Lone Star’s layered investigation of corruption and truth
735,0.5,Philadelphia’s courtroom showdown against discrimination
