movieId,score,reason
133,1.0,Gone with the Wind is a sweeping Civil War romance famed for its epic scope.
483,0.95,Casablanca pairs star-crossed lovers against the backdrop of wartime intrigue.
487,0.9,Roman Holiday captures a fairy-tale romance between a princess and a reporter in Rome.
966,0.85,An Affair to Remember is the quintessential classic love story set on Manhattan’s Empire State Building.
131,0.8,Breakfast at Tiffany’s offers an urbane romance full of warmth and charm.
70,0.75,Four Weddings and a Funeral balances humor and heart in a memorable British love tale.
88,0.7,Sleepless in Seattle tells a genuine romance sparked by fate and radio waves.
66,0.65,While You Were Sleeping unfolds a heartfelt love story with genuine warmth.
514,0.6,Annie Hall explores modern love with a genuine and touching sensibility.
1297,0.55,Love Affair revives classic romance with genuine emotion and timeless charm.
