movieId,score,reason
24,0.95,Rumble in the Bronx: Ma Hon Keung battles street gangs bare-handed
128,0.9,Supercop: Hong Kong martial artist tackles crime without main firearms focus
206,0.85,Akira: intense hand-to-hand combat in dystopian Tokyo
176,0.8,Aliens: Ripley fights xenomorphs in visceral close combat scenes
69,0.75,Forrest Gump: Forrest uses brawn in fight scenes without gunplay
44,0.7,Die Hard: McClane takes on terrorists with fists and wits
161,0.65,Top Gun: aerial dogfights focus on skill over gunnery
198,0.6,Nikita: assassin trained in hand-to-hand combat seeks vengeance
203,0.55,Platoon: close-quarters jungle combat under simple moral stakes
189,0.5,Grand Day Out: claymation heroes face trials through clever feats
