movieId,score,reason
494,0.98,A rapid-fire screwball comedy overflowing with razor-sharp wit and snappy dialogue
481,0.96,"Witty, romantic comedy where sharp banter and charming repartee steal every scene"
482,0.95,Iconic screwball farce with lightning-fast quips and uproarious mistaken identities
216,0.94,"Beloved romantic comedy brimming with clever, quotable banter and poignant humor"
514,0.93,"Woody Allen’s neurotic, self-aware comedy where smart banter drives endearing laughter"
1204,0.91,"Michael Powell’s meta-comedy riffs on Hollywood with sparkling, self-referential humor"
659,0.9,"Madly funny, surreal satire with Groucho-style wordplay and anarchic wit"
517,0.89,"Brooklyn romance brimming with intelligent humor and charming, conversational sparkle"
25,0.88,"Flamboyant drag-club comedy alive with sharp wit and vivacious, uproarious dialogue"
494,0.87,Classic newsroom comedy with nonstop wisecracks and gleefully over-the-top banter
