movieId,score,reason
144,0.99,Classic 80s action with explosive one-liners and memorable heroics
195,0.97,Iconic 80s sci-fi action featuring relentless practical effects
161,0.95,High-flying 80s aerial action with bold personalities
176,0.93,Pulse-pounding sci-fi action with practical effects and big thrills
228,0.91,Over-the-top space opera with practical stunt work and quotable lines
186,0.89,High-energy action-comedy with classic 80s charm
164,0.87,Gripping underwater action showcasing practical effects galore
172,0.85,Bold space saga packed with practical effects and thrilling spectacle
172,0.83,Sequel delivering more outrageous 80s-style sci-fi action thrills
144,0.81,Unforgettable 80s action with unforgettable one-liners
