movieId,score,reason
50,1.0,"Groundbreaking space opera with a richly detailed galaxy far, far away"
172,0.95,Darker sequel deepening the Star Wars universe’s lore and cosmic intrigue
62,0.9,Sci-fi adventure exploring ancient alien technology and secretive worlds
82,0.85,Thrilling prehistoric adventure bringing dinosaurs to life in a vivid island setting
135,0.8,Epic sci-fi odyssey spanning eons with stunning visuals and profound mystery
183,0.75,Claustrophobic sci-fi horror set aboard a spaceship with iconic creature design
176,0.7,Action-packed sci-fi sequel expanding the universe’s mythology and terror
164,0.65,Underwater sci-fi thriller uncovering alien existence in the depths with intense stakes
691,0.6,"Neo-noir sci-fi featuring a haunting, shape-shifting cityscape and mysterious reality"
271,0.55,Satirical military sci-fi showcasing interstellar warfare and societal propaganda
