movieId,score,reason
53,1.0,"A blood-soaked odyssey into love, media frenzy, and manic devotion."
504,0.98,"Flawed lovers on the run, rewriting romance in a blaze of infamy."
92,0.96,A violent romance that combusts into tragedy and cathartic release.
159,0.94,High-voltage passion and icy detective games ignite dangerous desire.
325,0.92,"An unexpected crash of souls spirals into raw, chaotic intimacy."
421,0.9,"Star-crossed teens collide in classic passion, ruin, and redemption."
36,0.88,"Obsessive love blurs sanity in a dark, combustible relationship."
16,0.86,"A wife explores her sexuality, shattering norms and hearts."
246,0.84,Two lost souls find love on a road trip that shines bright and messy.
120,0.82,A secret service agent learns love can be as lethal as his weapons.
