movieId,score,reason
170,1.0,Cinema Paradiso’s sun-drenched memories of childhood fuel bittersweet film-lover nostalgia.
1209,0.94,The Umbrellas of Cherbourg’s vivid jazz-tinged love story drips with tender longing.
959,0.9,Dazed and Confused’s hazy 1970s summer vibe feels like a dream half-remembered.
215,0.87,Field of Dreams’s pastoral magic and father-son warmth ache with gentle nostalgia.
955,0.82,Before Sunrise’s wistful city wanderings capture the fleeting promise of youth.
86,0.78,The Remains of the Day’s elegant reflections on duty and loss stir nostalgic ache.
204,0.75,Back to the Future’s charming ’80s time-travel adventure sparkles with wistful joy.
655,0.72,Stand by Me’s small-town childhood adventure throbs with bittersweet innocence.
137,0.69,Big Night’s sumptuous celebration of friendship and food lingers with tender warmth.
170,0.65,Cinema Paradiso’s final flood of film reels feels like a half-remembered dream.
