movieId,score,reason
298,0.95,Cop and villain switch bodies and outthink each other in a high-stakes cat-and-mouse spy game
333,0.92,"Billionaire manipulated by elaborate real-world game, constantly improvising against a matched adversary"
12,0.9,A mastermind’s heist unravels into a deadly puzzle of minds matched in wits and respect
5,0.88,Serial-killer expert drawn into a cerebral chase with a cunning predator
79,0.87,Wrongly accused doctor vs. one-armed man: mutual respect fuels relentless pursuit
11,0.85,"Detectives vs. ritual killer, each adapting dark strategies in tense mental duel"
293,0.83,"Undercover FBI agent infiltrates mob, outwitting and outthinking a seasoned crime boss"
98,0.82,FBI trainee and brilliant captive spar intellectually over each other’s next move
2,0.8,"Bond vs. treacherous ally, matching strategy for infiltrations and double-crosses"
31,0.78,Nuclear sub captain battles his XO over launch orders in a tense chess-like standoff
