movieId,score,reason
780,1.0,Dumb & Dumber’s two dimwits on a cross-country trip deliver nonstop slapstick.
80,0.98,"Hot Shots! Part Deux bombs every sense with absurd, over-the-top gags."
41,0.96,Billy Madison’s childish antics repeat grades for maximum goofy payoff.
763,0.94,Happy Gilmore’s hockey-to-golf chaos is uproariously no-stakes fun.
67,0.92,"Ace Ventura’s pet-obsessed sleuth unleashes unhinged, zany energy."
249,0.9,Austin Powers’s swinging sixties spy shtick oozes cheeky camp humor.
240,0.88,Beavis and Butt-Head Do America shrugs off logic for juvenile laughs.
154,0.86,Monty Python’s Life of Brian blends surreal silliness with outrageous wit.
395,0.84,Robin Hood: Men in Tights fires punny arrows straight into slapstick territory.
1178,0.82,Major Payne’s ex-Marine meets kids for a hilariously over-the-top ride.
