movieId,score,reason
201,0.95,Evil Dead II — 90s supernatural horror with dark humor
176,0.93,Aliens — post-2010-style sci-fi horror resurgence
199,0.91,"Shining, The — supernatural dread in iconic film"
125,0.89,Spitfire Grill — gentle horror undertones and suspense
43,0.87,Disclosure — corporate thriller with eerie tension
928,0.85,"Sex, Lies, and Videotape — psychological tension and mystery"
734,0.83,Made in America — dark comedic twists on domestic life
1093,0.81,Live Nude Girls — edgy comedic drama with suspense
699,0.79,Good Will Hunting — emotional stakes in dark themes
288,0.77,Scream — iconic 90s supernatural-style horror
