movieId,score,reason
39,0.95,"Recordings transplant memory for illicit thrills, forcing intimate replay of lived moments."
270,0.93,Genetic destiny bargains with humanity as society screens the soul for the perfect candidate.
7,0.91,Time-looped mind cracks open under virus-scarred futures to ask who survives with truth intact.
175,0.89,A totalitarian dreamscape asks if honest confession can free a single soul from oppressive lies.
89,0.87,Bioengineered minds police empathy in a rain-soaked noir where humanity itself is at stake.
691,0.85,Synthetic memories reshape identity when reality and fiction bleed into darkened city walls.
1127,0.83,"Every move tracked, every word analyzed, in a staged life where secrecy is the only unknown."
1240,0.81,Cybernetic coding questions consciousness when an agent merges flesh with uncompromising logic.
82,0.79,"De-extincted giants reign over ethical fault lines, forcing power to question who holds the leash."
258,0.77,First contact rewires faith as cosmic signals offer only half-heard prayers for honesty.
