movieId,score,reason
1325,0.95,Isolation and paranoia in a remote mission build crushing dread.
924,0.93,"Sleeper cell breakdown in jungle camp, tension over unseen threat."
837,0.9,Claustrophobic bunker setting and escalating mistrust.
566,0.88,Societal collapse outside leaves survivors in bleak standoff.
70,0.86,"Social microsociety under siege, quiet suspense unspooled."
450,0.84,"Spaceship refuge sealed off, psychological cat-and-mouse."
635,0.82,"Fog-shrouded town besieged, dread without jump scares."
616,0.8,"Small boarding house under siege, mounting fear."
1417,0.78,Post-plague stronghold crumbles under unseen pressure.
423,0.75,Isolation and surreal dread in alien-infested town.
