movieId,score,reason
9,0.98,Dead Man Walking’s compassionate portrayal of redemption and humanity resonates deeply
64,0.96,"The Shawshank Redemption’s powerful tale of hope, friendship and resilience moves the heart"
65,0.94,What’s Eating Gilbert Grape offers a tender portrait of family bonds and emotional growth
170,0.92,"Cinema Paradiso’s nostalgic love of film and friendship evokes warm, universal emotion"
196,0.9,Dead Poets Society’s heartfelt exploration of inspiration and loss speaks to the soul
69,0.88,Forrest Gump’s sweeping journey through life captures deep personal moments and heartfelt wonder
272,0.86,Good Will Hunting’s raw storytelling and emotional honesty deliver profound human connection
86,0.84,The Remains of the Day’s restrained performances explore duty and unspoken feelings with nuance
371,0.82,The Bridges of Madison County’s bittersweet romance and longing pull at the heartstrings
286,0.8,The English Patient’s WWII-era settings and tragic love story sweep through time with graceful historical depth
