movieId,score,reason
27,0.95,Bad Boys’ Miami street races and unhinged shootouts kick adrenaline into overdrive.
144,0.93,"Die Hard’s relentless pace and McClane’s one-man war deliver pure, breath-taking intensity."
96,0.91,Terminator 2’s liquid-metal terror and explosive set-pieces fuel nonstop action.
568,0.89,Speed’s breakneck bus chase and ’90s action banter sustain pulse-racing momentum.
298,0.87,Face/Off’s high-octane stunts and cathartic shoot-out ignite relentless kinetic energy.
1016,0.85,Con Air’s airborne prison riot and non-stop gunplay keep pulses at red-line.
233,0.83,Under Siege’s battleship brawler vibes explode into a barrage of martial-arts fury.
385,0.81,True Lies’ explosive set-pieces and Schwarzenegger’s flair transform espionage into spectacle.
117,0.79,"The Rock’s Alcatraz assault and ticking-time-bomb premise deliver raw, unrelenting heat."
546,0.77,Broken Arrow’s airborne nuclear standoff and Travolta vs. Cage combat escalate nonstop mayhem.
