movieId,score,reason
387,0.95,Opulent Gilded Age secrets unravel amid velvet whispers.
275,0.93,Genteel manners conceal potent passions and sly deceptions.
478,0.9,Witty elite gathering cracks open scandalous truths.
30,0.88,Chic Parisian facade hiding ecstatic and ruinous double life.
694,0.86,Polished drawing rooms brim with regret and withheld longings.
131,0.84,Glossy Manhattan glamour threaded with tender melancholy.
86,0.82,Flawless butler’s world of protocol holding deep personal yearnings.
693,0.8,Glamorous mob milieu where elegance masks explosive betrayals.
274,0.78,Cinderella tale of social climbing with starched elegance and rivalry.
25,0.76,Drag-club dazzle meets high-stakes etiquette with cutting comebacks.
