movieId,score,reason
1127,1.0,A man’s idyllic life unravels in a perfectly constructed reality.
603,0.95,Rear Window’s voyeuristic suspense among deceptively calm neighbors.
691,0.9,Dark City’s normal world warping into unsettling conspiracies.
175,0.88,Brazil’s bureaucratic absurdity twisting everyday existence.
23,0.85,Taxi Driver’s simmering paranoia behind neon city facades.
324,0.83,Lost Highway’s uncanny shift from mundane to menacing.
89,0.8,Blade Runner’s rain-soaked city harboring hidden inhuman secrets.
182,0.78,Goodfellas’ charismatic world hiding brutality underneath.
56,0.75,"Pulp Fiction’s casual chats erupt into violent, surreal consequences."
498,0.73,The African Queen’s tranquil voyage revealing unpredictable horrors.
