movieId,score,reason
234,0.95,Unseen predator turns tranquil beach town into terror-filled battleground.
183,0.93,Claustrophobic spaceship stalked by merciless alien killing crew one by one.
176,0.91,High-octane rescue mission collapsing under relentless swarm of xenomorphs.
82,0.89,Island park turns nightmare as colossal dinosaurs outwit every escape.
200,0.87,Remote hotel’s empty halls echo with escalating madness and chilling presences.
260,0.85,Space-bound abyss spawns cosmic horror that breaks minds and ships alike.
54,0.83,Viral outbreak erupts into citywide panic as truth slips beyond control.
118,0.81,Storm chasers trapped in nature’s fury with nowhere safe to run.
443,0.79,"Flocks of silent killers descend, turning quiet town into desperate flight."
452,0.77,Shark returns in frigid bay to hunt and shatter seaside idyll.
