movieId,score,reason
180,1.0,Apocalypse Now – iconic Vietnam War epic exploring modern warfare’s chaos
157,0.93,Platoon – gritty Vietnam War drama depicting frontline infantry life
188,0.86,Full Metal Jacket – Stanley Kubrick’s intense Vietnam War boot camp and combat tale
511,0.79,Lawrence of Arabia – sweeping WWI desert adventure based on real events
641,0.72,Paths of Glory – powerful WWI trench drama questioning military authority
48,0.65,Hoop Dreams – acclaimed documentary following two Chicago teens’ basketball journey
32,0.58,Crumb – intimate documentary on groundbreaking underground cartoonist Robert Crumb
209,0.51,Celluloid Closet – essential documentary on LGBTQ representation in cinema
320,0.44,Paradise Lost: The Child Murders at Robin Hood Hills – investigative documentary on a miscarriage of justice
645,0.37,Paris Is Burning – landmark documentary on 1980s New York drag ball culture
