movieId,score,reason
144,0.99,Iconic NYC cop battles terrorists in a towering skyscraper over Christmas period.
186,0.99,Ex-con brothers reunite their band for a hilarious mission to save an orphanage.
173,0.98,"Romantic quest full of sword fights, wit, and true love in a fairy-tale adventure."
174,0.97,"Archaeologist races Nazis to find an ancient Ark in 1936 Peru, defining adventure cinema."
209,0.96,"Mockumentary following a fading rock band on tour, famous for its absurd humor and quotable lines."
210,0.96,"Adventurer teams with his father on a quest for the Holy Grail, blending humor and nonstop action."
216,0.95,Friends debate if men and women can just be friends over years of witty banter in New York City.
228,0.94,"Starship crew faces a vengeful Admiral Khan in a tense, action-packed space duel."
230,0.93,"Enterprise crew time-travels to 1986 Earth to save whales and the future, mixing sci-fi and humor."
232,0.92,Billy the Kid teams with fellow Regulators to take on corrupt officials in this energetic western.
