movieId,score,reason
42,0.98,1994 late-night convenience store banter comedy ensemble
740,0.96,1994 band-forming underdogs in uproarious heist of the heart
153,0.94,1988 jewel-thief screwball caper of bungling crooks
238,0.92,1987 slacker buddy road-trip with oddball criminal schemes
680,0.9,1997 low-budget fantasy comedy of modern magic realism
290,0.88,1997 satirical corporate caper of wedding-day chaos
67,0.85,1994 odd-couple detective farce with animal hijinks
158,0.82,1989 hapless duo farce with accidental murder tropes
205,0.8,1970 sharp political satirical comedy-drama romp
162,0.78,1981 dark military comedy about army base schemers
