movieId,score,reason
203,0.95,"Unforgiven – brutal, ambiguous look at the cost of violence in the Old West"
97,0.93,Dances with Wolves – era’s end and moral complexity on the frontier
232,0.91,Young Guns – renegade outlaws face fading Wild West in revisionist pulse
470,0.89,Tombstone – legendary lawmen wrestle with honor and horror of violence
570,0.87,Wyatt Earp – haunted marshal navigates shifting moral ground at century’s turn
124,0.85,Lone Star – Texan border mystery blurs law and legacy in contemplative style
17,0.82,"From Dusk Till Dawn – crime meets vampire chaos, questioning survival codes"
161,0.8,Top Gun – aerial duels probe courage and cost in military twilight
203,0.78,Open Range – cattle drive and gunfight confront personal and social violence
470,0.75,Silverado – ensemble revisits Western grit beyond simple heroism
