movieId,score,reason
272,0.95,Good Will Hunting: mentor‐protégé bond fractures over ethical crack in therapy’s foundation
357,0.92,Dead Poets Society: inspirational teacher’s compromise shatters student’s world in a tragic fallout
191,0.9,Amadeus: brilliant composer’s friendship with a rival unravels in a spectacle of envy and betrayal
87,0.88,"Searching for Bobby Fischer: driven mentor’s methods cross moral lines, leaving student adrift"
5,0.85,Copycat: expert drawn into protégé’s abyss when professional boundaries collapse disastrously
223,0.83,Sling Blade: gentle giant’s relationship with a boy sours when dangerous secret is revealed
172,0.8,Empire Strikes Back: Jedi master’s hard‐won compromise reverberates as ultimate betrayal
273,0.78,Heat: veteran planner’s breach of trust with partner ignites cold‐blooded fallout
196,0.75,Dead Poets Society (repeat): teacher’s doctrine yields irreversible personal tragedy
357,0.72,Dead Poets Society (repeat): mentor’s influence becomes source of deepest remorse
