movieId,score,reason
28,1.0,Apollo 13 teams faces life-or-death failures aboard a crippled spacecraft far from Earth
164,0.95,The Abyss traps a small underwater crew in a sinking rig where every choice risks drowning
1594,0.9,Everest follows climbers battling altitudes and avalanches on the world’s highest peak
118,0.85,Twister stakes storm-chasing experts in the path of deadly tornadoes with no safety net
234,0.8,Jaws strands a tiny crew on a boat facing a relentless killer shark in open water
183,0.75,Alien traps a spaceship crew with one hostile organism in the ship’s outer darkness
141,0.7,20 000 Leagues Under the Sea pits a small expedition against the sea’s hidden dangers
295,0.65,Breakdown strands a couple in an isolated desert roadside nightmare of betrayal
924,0.6,White Squall tests a ship’s young crew in a sudden storm far from any help
140,0.55,"Homeward Bound follows three lost pets fighting cold, hunger, and wild terrain to get home"
