movieId,score,reason
81,1.0,Mailroom hopeful becomes corporate boss in a bizarre satire of boardroom greed and ambition.
175,0.95,Absurd dystopian farce skewers sky-high bureaucracy and consumer culture’s suffocating hold.
160,0.9,Scorching real estate sales satire exposing ruthless ambition through razor-sharp dialogue.
262,0.85,Lecherous executives weaponize office sexism in a cutting corporate satire of male entitlement.
474,0.8,Black comedy on nuclear brinkmanship skewers the military-industrial complex’s absurdities.
1127,0.75,Life as a TV show exposes the underbelly of media manipulation and voyeuristic spectacle.
171,0.7,Macabre comedy in a ramshackle building turns food scarcity into a feast of biting social satire.
39,0.65,"Tech-noir thriller of illicit memory trades, exposing corporate lust for control and profit."
53,0.6,Media-fed crime spree skewers tabloids and the profit-driven hunger for sensational headlines.
4,0.55,Loan shark navigates Hollywood’s shallow corporate world in a playful yet sharp critique of greed.
