movieId,score,reason
654,0.99,"Iconic 1974 LA-set neo-noir, cynical plot, protagonist in over his head"
23,0.98,"1976 crime classic with a disillusioned protagonist and dark, downbeat ending"
127,0.95,"1972 gangster epic, convoluted family crime maze with bleak finale"
180,0.8,1979 war drama with noir atmosphere and morally lost lead
163,0.6,1975 detective caper with cynical humor and crime underbelly
27,0.4,1995 crime thriller pairing mismatched detectives with cynical edge
11,0.35,"1995 serial-killer drama, intricate plot and cynical tone"
45,0.3,1994 Taipei-set drama with crime elements and moody resolution
12,0.25,1995 multi-strand crime thriller with twisty narrative
56,0.2,"1994 nonlinear crime saga, cynical worldview"
