movieId,score,reason
132,0.98,"Epic fantasy musical from 1939, a cornerstone of classic cinema."
133,0.97,"Iconic 1939 Civil War romance, a landmark of Hollywood’s Golden Age."
134,0.96,"Groundbreaking 1941 drama, often cited as the greatest film ever made."
136,0.95,1939 political drama featuring Jimmy Stewart at his finest.
137,0.94,1957 courtroom drama that remains a touchstone for legal films.
482,0.93,1959 screwball comedy starring Marilyn Monroe and Jack Lemmon.
480,0.92,1959 Hitchcock thriller blending espionage and suspense.
483,0.91,1943 romantic drama set against wartime Casablanca.
484,0.9,1941 film noir classic starring Humphrey Bogart.
496,0.89,1946 holiday fantasy beloved for its heartwarming message.
