movieId,score,reason
56,1.0,Iconic non-linear crime epic by director Quentin Tarantino
156,0.91,"Raw, tension-filled heist film by rising star Quentin Tarantino"
346,0.82,Crime caper with sharp dialogue and style from Quentin Tarantino
182,0.73,Masterful mob saga showcasing Scorsese’s kinetic storytelling
693,0.64,Glittering casino epic steeped in Scorsese’s dynamic crime vision
318,0.55,Haunting Holocaust chronicle from Steven Spielberg’s lens
82,0.46,Thrilling dinosaur adventure from Steven Spielberg’s groundbreaking work
23,0.37,"Dark urban thriller directed by Martin Scorsese, exploring obsession"
192,0.28,"Raw, powerful boxing drama under Scorsese’s visceral direction"
89,0.19,Moody sci-fi noir from Ridley Scott with striking visuals
